indicatore,codice,livello,territorio,anno,valore,unita,fonte,archivio
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Roma,2022,41.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Roma,2023,42.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Roma,2024,42.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Rovigo,2018,32.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Rovigo,2019,35.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Rovigo,2021,38.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Rovigo,2022,38.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Rovigo,2023,37.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Rovigo,2024,38.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Salerno,2018,49.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Salerno,2019,49.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Salerno,2021,57.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Salerno,2022,54.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Salerno,2023,54.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Salerno,2024,54.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Sassari,2018,56.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Sassari,2019,54.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Sassari,2021,61.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Sassari,2022,58.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Sassari,2023,61.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Sassari,2024,59.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Savona,2018,37.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Savona,2019,37.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Savona,2021,42.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Savona,2022,41.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Savona,2023,42.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Savona,2024,42.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Siena,2018,27.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Siena,2019,29.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Siena,2021,29.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Siena,2022,33.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Siena,2023,34.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Siena,2024,31.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Siracusa,2018,57.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Siracusa,2019,57.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Siracusa,2021,61.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Siracusa,2022,63.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Siracusa,2023,62.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Siracusa,2024,63.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Sondrio,2018,19.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Sondrio,2019,21.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Sondrio,2021,22.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Sondrio,2022,25.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Sondrio,2023,23.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Sondrio,2024,24.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Taranto,2018,48.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Taranto,2019,50.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Taranto,2021,54.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Taranto,2022,55.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Taranto,2023,52.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Taranto,2024,52.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Teramo,2018,41.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Teramo,2019,41.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Teramo,2021,46.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Teramo,2022,42.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Teramo,2023,45.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Teramo,2024,41.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Terni,2018,30.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Terni,2019,33.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Terni,2021,36.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Terni,2022,37.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Terni,2023,36.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Terni,2024,33.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Torino,2018,35.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Torino,2019,34.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Torino,2021,40.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Torino,2022,38.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Torino,2023,39.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Torino,2024,39.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Trapani,2018,58.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Trapani,2019,58.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Trapani,2021,62.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Trapani,2022,61.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Trapani,2023,62.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Trapani,2024,62.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Trento,2018,25.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Trento,2019,24.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Trento,2021,31.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Trento,2022,30.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Trento,2023,30.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Trento,2024,32.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Treviso,2018,27.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Treviso,2019,27.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Treviso,2021,32.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Treviso,2022,32.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Treviso,2023,33.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Treviso,2024,33.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Trieste,2018,29.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Trieste,2019,30.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Trieste,2021,37.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Trieste,2022,36.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Trieste,2023,36.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Trieste,2024,33.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Udine,2018,23.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Udine,2019,26.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Udine,2021,32.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Udine,2022,30.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Udine,2023,33.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Udine,2024,33.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Varese,2018,29.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Varese,2019,29.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Varese,2021,37.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Varese,2022,34.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Varese,2023,34.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Varese,2024,34.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Venezia,2018,33.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Venezia,2019,33.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Venezia,2021,38.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Venezia,2022,37.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Venezia,2023,36.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Venezia,2024,36.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Verbano-Cusio-Ossola,2018,34.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Verbano-Cusio-Ossola,2019,33.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Verbano-Cusio-Ossola,2021,37.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Verbano-Cusio-Ossola,2022,38.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Verbano-Cusio-Ossola,2023,39.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Verbano-Cusio-Ossola,2024,40.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Vercelli,2018,39.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Vercelli,2019,41.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Vercelli,2021,48.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Vercelli,2022,46.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Vercelli,2023,48.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Vercelli,2024,50.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Verona,2018,31.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Verona,2019,29.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Verona,2021,35.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Verona,2022,33.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Verona,2023,33.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Verona,2024,34.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Vibo Valentia,2018,64.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Vibo Valentia,2019,63.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Vibo Valentia,2021,65.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Vibo Valentia,2022,64.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Vibo Valentia,2023,63.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Vibo Valentia,2024,64.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Vicenza,2018,25.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Vicenza,2019,26.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Vicenza,2021,31.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Vicenza,2022,31.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Vicenza,2023,31.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
