indicatore,codice,livello,territorio,anno,valore,unita,fonte,archivio
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sardegna,2009,45.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sardegna,2010,47.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sardegna,2011,44.0,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sardegna,2012,45.3,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sardegna,2013,51.2,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sardegna,2014,55.2,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sardegna,2015,50.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sardegna,2016,52.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sardegna,2017,52.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sardegna,2018,51.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sardegna,2019,52.7,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sardegna,2020,50.2,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sardegna,2021,48.3,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sardegna,2022,48.0,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sardegna,2023,50.0,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sicilia,2009,60.2,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sicilia,2010,51.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sicilia,2011,41.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sicilia,2012,36.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sicilia,2013,47.0,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sicilia,2014,52.4,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sicilia,2015,52.6,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sicilia,2016,51.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sicilia,2017,53.6,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sicilia,2018,52.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sicilia,2019,54.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sicilia,2020,51.4,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sicilia,2021,52.3,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sicilia,2022,43.0,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Sicilia,2023,54.0,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Toscana,2009,64.4,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Toscana,2010,63.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Toscana,2011,55.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Toscana,2012,51.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Toscana,2013,53.6,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Toscana,2014,64.0,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Toscana,2015,61.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Toscana,2016,61.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Toscana,2017,61.0,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Toscana,2018,61.3,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Toscana,2019,62.0,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Toscana,2020,61.3,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Toscana,2021,61.9,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Toscana,2022,61.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Toscana,2023,70.6,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Trentino Alto Adige,2009,123.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Trentino Alto Adige,2010,125.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Trentino Alto Adige,2011,124.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Trentino Alto Adige,2012,118.9,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Trentino Alto Adige,2013,118.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Trentino Alto Adige,2014,121.3,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Trentino Alto Adige,2015,125.4,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Trentino Alto Adige,2016,136.6,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Trentino Alto Adige,2017,135.3,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Trentino Alto Adige,2018,131.4,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Trentino Alto Adige,2019,130.7,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Trentino Alto Adige,2020,131.6,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Trentino Alto Adige,2021,134.3,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Trentino Alto Adige,2022,133.4,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Trentino Alto Adige,2023,135.6,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Umbria,2009,45.4,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Umbria,2010,50.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Umbria,2011,48.3,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Umbria,2012,45.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Umbria,2013,48.9,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Umbria,2014,51.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Umbria,2015,51.3,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Umbria,2016,66.7,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Umbria,2017,66.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Umbria,2018,65.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Umbria,2019,66.7,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Umbria,2020,66.2,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Umbria,2021,67.2,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Umbria,2022,74.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Umbria,2023,75.6,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Valle d'Aosta,2009,99.6,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Valle d'Aosta,2010,174.2,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Valle d'Aosta,2011,110.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Valle d'Aosta,2012,111.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Valle d'Aosta,2013,109.3,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Valle d'Aosta,2014,106.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Valle d'Aosta,2015,106.6,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Valle d'Aosta,2016,106.9,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Valle d'Aosta,2017,114.7,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Valle d'Aosta,2018,114.2,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Valle d'Aosta,2019,114.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Valle d'Aosta,2020,109.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Valle d'Aosta,2021,110.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Valle d'Aosta,2022,109.2,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Valle d'Aosta,2023,114.9,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Veneto,2009,94.9,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Veneto,2010,90.6,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Veneto,2011,87.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Veneto,2012,80.0,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Veneto,2013,78.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Veneto,2014,81.4,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Veneto,2015,82.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Veneto,2016,88.2,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Veneto,2017,88.7,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Veneto,2018,91.2,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Veneto,2019,91.7,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Veneto,2020,91.7,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Veneto,2021,93.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Veneto,2022,92.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Veneto,2023,97.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
"Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari, Italia e ripartizioni",bes_ripartizioni_SDG-405,ripartizione,Centro,2009,54.8,Per 10.000 abitanti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari, Italia e ripartizioni",bes_ripartizioni_SDG-405,ripartizione,Centro,2010,53.1,Per 10.000 abitanti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari, Italia e ripartizioni",bes_ripartizioni_SDG-405,ripartizione,Centro,2011,51.5,Per 10.000 abitanti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari, Italia e ripartizioni",bes_ripartizioni_SDG-405,ripartizione,Centro,2012,46.5,Per 10.000 abitanti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari, Italia e ripartizioni",bes_ripartizioni_SDG-405,ripartizione,Centro,2013,48.1,Per 10.000 abitanti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari, Italia e ripartizioni",bes_ripartizioni_SDG-405,ripartizione,Centro,2014,54.0,Per 10.000 abitanti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari, Italia e ripartizioni",bes_ripartizioni_SDG-405,ripartizione,Centro,2015,52.9,Per 10.000 abitanti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
