indicatore,codice,livello,territorio,anno,valore,unita,fonte,archivio
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Vicenza,2019,10.7,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Vicenza,2020,10.6,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Vicenza,2021,10.1,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Vicenza,2022,8.6,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Viterbo,2018,11.3,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Viterbo,2019,15.1,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Viterbo,2020,15.4,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Viterbo,2021,13.4,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Viterbo,2022,14.4,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
"Tasso di infortuni sul lavoro mortali e con inabilità permanente, Italia e ripartizioni",bes_areas_03LAV007,ripartizione,Centro,2018,12.6,Per 10.000 occupati,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Tasso di infortuni sul lavoro mortali e con inabilità permanente, Italia e ripartizioni",bes_areas_03LAV007,ripartizione,Centro,2019,12.1,Per 10.000 occupati,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Tasso di infortuni sul lavoro mortali e con inabilità permanente, Italia e ripartizioni",bes_areas_03LAV007,ripartizione,Centro,2020,11.2,Per 10.000 occupati,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Tasso di infortuni sul lavoro mortali e con inabilità permanente, Italia e ripartizioni",bes_areas_03LAV007,ripartizione,Centro,2021,11.7,Per 10.000 occupati,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Tasso di infortuni sul lavoro mortali e con inabilità permanente, Italia e ripartizioni",bes_areas_03LAV007,ripartizione,Centro,2022,11.9,Per 10.000 occupati,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Tasso di infortuni sul lavoro mortali e con inabilità permanente, Italia e ripartizioni",bes_areas_03LAV007,ripartizione,Italia,2018,12.0,Per 10.000 occupati,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Tasso di infortuni sul lavoro mortali e con inabilità permanente, Italia e ripartizioni",bes_areas_03LAV007,ripartizione,Italia,2019,11.7,Per 10.000 occupati,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Tasso di infortuni sul lavoro mortali e con inabilità permanente, Italia e ripartizioni",bes_areas_03LAV007,ripartizione,Italia,2020,10.8,Per 10.000 occupati,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Tasso di infortuni sul lavoro mortali e con inabilità permanente, Italia e ripartizioni",bes_areas_03LAV007,ripartizione,Italia,2021,11.3,Per 10.000 occupati,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Tasso di infortuni sul lavoro mortali e con inabilità permanente, Italia e ripartizioni",bes_areas_03LAV007,ripartizione,Italia,2022,11.0,Per 10.000 occupati,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Tasso di infortuni sul lavoro mortali e con inabilità permanente, Italia e ripartizioni",bes_areas_03LAV007,ripartizione,Mezzogiorno,2018,14.6,Per 10.000 occupati,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Tasso di infortuni sul lavoro mortali e con inabilità permanente, Italia e ripartizioni",bes_areas_03LAV007,ripartizione,Mezzogiorno,2019,14.3,Per 10.000 occupati,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Tasso di infortuni sul lavoro mortali e con inabilità permanente, Italia e ripartizioni",bes_areas_03LAV007,ripartizione,Mezzogiorno,2020,12.4,Per 10.000 occupati,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Tasso di infortuni sul lavoro mortali e con inabilità permanente, Italia e ripartizioni",bes_areas_03LAV007,ripartizione,Mezzogiorno,2021,13.4,Per 10.000 occupati,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Tasso di infortuni sul lavoro mortali e con inabilità permanente, Italia e ripartizioni",bes_areas_03LAV007,ripartizione,Mezzogiorno,2022,13.0,Per 10.000 occupati,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Tasso di infortuni sul lavoro mortali e con inabilità permanente, Italia e ripartizioni",bes_areas_03LAV007,ripartizione,Nord,2018,10.5,Per 10.000 occupati,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Tasso di infortuni sul lavoro mortali e con inabilità permanente, Italia e ripartizioni",bes_areas_03LAV007,ripartizione,Nord,2019,10.2,Per 10.000 occupati,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Tasso di infortuni sul lavoro mortali e con inabilità permanente, Italia e ripartizioni",bes_areas_03LAV007,ripartizione,Nord,2020,9.8,Per 10.000 occupati,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Tasso di infortuni sul lavoro mortali e con inabilità permanente, Italia e ripartizioni",bes_areas_03LAV007,ripartizione,Nord,2021,10.1,Per 10.000 occupati,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Tasso di infortuni sul lavoro mortali e con inabilità permanente, Italia e ripartizioni",bes_areas_03LAV007,ripartizione,Nord,2022,9.6,Per 10.000 occupati,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Agrigento,2022,13.9,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Alessandria,2022,12.3,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Ancona,2022,10.6,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Aosta,2022,13.0,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Arezzo,2022,12.3,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Ascoli Piceno,2022,12.3,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Asti,2022,13.6,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Avellino,2022,13.5,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Bari,2022,12.8,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Belluno,2022,11.1,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Benevento,2022,15.0,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Bergamo,2022,12.7,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Biella,2022,10.9,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Bologna,2022,10.3,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Bolzano,2022,12.8,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Brescia,2022,12.0,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Brindisi,2022,14.1,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Cagliari,2022,11.0,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Caltanissetta,2022,14.2,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Campobasso,2022,13.8,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Caserta,2022,13.7,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Catania,2022,12.4,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Catanzaro,2022,13.7,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Chieti,2022,12.3,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Como,2022,11.0,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Cosenza,2022,13.9,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Cremona,2022,11.1,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Crotone,2022,14.8,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Cuneo,2022,13.0,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Enna,2022,13.5,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Ferrara,2022,11.8,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Firenze,2022,10.4,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Foggia,2022,14.4,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Forlì-Cesena,2022,12.0,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Frosinone,2022,13.7,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Genova,2022,11.5,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Gorizia,2022,11.7,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Grosseto,2022,13.4,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Imperia,2022,13.9,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Isernia,2022,14.3,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,L'Aquila,2022,14.8,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,La Spezia,2022,11.2,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Latina,2022,13.6,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Lecce,2022,13.7,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Lecco,2022,10.9,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Livorno,2022,11.3,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Lodi,2022,11.7,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Lucca,2022,12.2,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Macerata,2022,12.3,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Mantova,2022,11.7,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Massa-Carrara,2022,12.1,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Matera,2022,14.5,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Messina,2022,12.7,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Milano,2022,9.8,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Modena,2022,11.0,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Napoli,2022,11.3,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Novara,2022,11.0,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Nuoro,2022,13.8,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Oristano,2022,13.3,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Padova,2022,11.0,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Palermo,2022,11.6,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Parma,2022,11.3,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Pavia,2022,11.6,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Perugia,2022,11.8,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Pesaro e Urbino,2022,11.1,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Pescara,2022,11.9,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Piacenza,2022,11.0,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Pisa,2022,11.3,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Pistoia,2022,12.3,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Pordenone,2022,10.8,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Potenza,2022,13.7,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Prato,2022,10.1,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Ragusa,2022,15.9,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Ravenna,2022,11.6,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Reggio Calabria,2022,13.9,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Reggio Emilia,2022,11.3,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Rieti,2022,13.4,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Rimini,2022,11.3,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Roma,2022,10.3,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Rovigo,2022,12.5,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Salerno,2022,12.7,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Sassari,2022,13.3,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Savona,2022,13.4,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Siena,2022,12.3,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Siracusa,2022,14.2,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Sondrio,2022,12.2,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Taranto,2022,12.3,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Teramo,2022,13.5,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
Tasso di infortuni atteso in base ai settori,injuries_expected_by_sector,provincia,Terni,2022,12.3,per 10.000 occupati,Istat,"BES dei territori (03LAV007) e Conti territoriali, occupati per branca (93_379_DF_DCCN_OCCTSEC2010_2)"
